gene_id,gene,gene_biotype,logFC,logCPM,PValue,FDR
ENSG00000262222,RP11-876N24.4,antisense,-0.37149809148189,0.367580743701339,0.158797055840159,0.396571250823716
ENSG00000262223,RP11-1055B8.3,lincRNA,0.272925300076999,0.282859113345783,0.351942594148081,0.616569944172564
ENSG00000262227,RP5-1050D4.5,antisense,-0.170064860167943,0.392552522223519,0.443610804100378,0.697010992792691
ENSG00000262246,CORO7,protein_coding,0.416874052751526,5.42485317169476,0.000630423349650779,0.00890492343278214
ENSG00000262251,RP11-199F11.2,sense_intronic,0.375212738802414,-0.149559213517824,0.0559525610588168,0.211255214663182
ENSG00000262312,LA16c-390H2.4,antisense,-0.0927119620285628,0.329270393739415,0.880862385848699,0.959485716054674
ENSG00000262333,HNRNPA1P16,processed_pseudogene,-0.244172589826826,-0.085525339361217,0.397549051836512,0.658146753662173
ENSG00000262454,RP11-65J21.3,lincRNA,0.0121598033124402,3.33119583183082,0.992840398958224,1
ENSG00000262468,LINC01569,lincRNA,-0.341852053608948,1.42248726228053,0.138724321252548,0.36729586796665
ENSG00000262539,RP11-259G18.3,processed_pseudogene,1.03335342250393,-0.695288687849775,0.161794994361894,0.400589879742765
ENSG00000262576,PCDHGA4,protein_coding,-1.02636906010201,2.31011917236715,1.77355959522501e-05,0.000564364987801582
ENSG00000262580,RP11-334C17.5,antisense,0.047445172084132,0.621816413304072,0.767885522127346,0.906469598052874
ENSG00000262585,RP11-353N14.5,lincRNA,0.0167080568356859,0.400010837058244,0.858374650193798,0.949364344741082
ENSG00000262587,RP11-266L9.4,transcribed_unprocessed_pseudogene,-0.214334176791142,0.659306407259039,0.310676577265002,0.57802758123869
ENSG00000262655,SPON1,protein_coding,0.426354904770299,2.83620038392314,0.0159600793192009,0.0924944516190381
ENSG00000262712,RP11-295D4.1,sense_intronic,0.231275750898484,0.512556146417123,0.191649924050152,0.441365501414471
ENSG00000262732,CTD-2135D7.2,antisense,0.0245620770854875,-0.163137275851121,0.975500321248522,0.99708357967135
ENSG00000262766,RP11-196G11.4,sense_intronic,-0.104850544006577,2.45810207970187,0.720009569533099,0.880656598524949
ENSG00000262777,RP11-818O24.3,antisense,0.558024038578158,-0.233632232125116,0.0585931905417833,0.217324033822395
ENSG00000262814,MRPL12,protein_coding,-0.288182017866993,2.69798259638933,0.0906155324955726,0.286256120419006
ENSG00000262833,RP11-28G8.1,antisense,0.558113767724703,0.027462766173876,0.179108576914948,0.424091931088976
ENSG00000262877,RP11-1055B8.4,lincRNA,0.180111218748579,1.86031938655465,0.141212458663787,0.371207327324239
ENSG00000262879,RP11-156P1.3,processed_transcript,0.0146704002711539,3.67414065499651,0.926966924081808,0.978451332738038
ENSG00000262888,RP11-462G12.2,sense_overlapping,0.322595833185873,0.00279929495415521,0.210286243927752,0.463615930560177
ENSG00000262903,RP11-235E17.6,antisense,-0.0981094302336135,1.40225880794845,0.553999514408742,0.776281151511653
ENSG00000262919,FAM58A,protein_coding,0.342354621113436,4.66173135122736,0.0354839858946753,0.158219313527783
ENSG00000262943,ALOX12P2,transcribed_unprocessed_pseudogene,0.774624477573718,1.13523650631838,0.0124859448399513,0.0781935695913725
ENSG00000263001,GTF2I,protein_coding,-0.20536091478053,5.50192682164036,0.014342610958065,0.0858615103067504
ENSG00000263002,ZNF234,protein_coding,0.0768110293255633,5.82886420618889,0.315435610071925,0.582935373388928
ENSG00000263004,RP11-166P13.3,lincRNA,0.0476990389727665,0.146163043582936,0.989063340009804,1
ENSG00000263013,RP11-876N24.5,sense_intronic,-0.58630157241616,1.58323123072581,0.000454613790134021,0.00684779392003621
ENSG00000263050,RP11-667K14.3,lincRNA,0.0121462616120347,0.99534151980175,0.91411117235982,0.973844161859706
ENSG00000263069,CTD-2047H16.4,antisense,0.150486579929772,1.12948459503476,0.535234836750923,0.762845651553026
ENSG00000263072,ZNF213-AS1,antisense,0.025694458021543,3.86288378150777,0.703313224970825,0.871661626262706
ENSG00000263089,RP11-166P13.4,antisense,-0.0436368568710986,1.02748166010284,0.940361666618775,0.983232353087239
ENSG00000263126,CTC-479C5.10,lincRNA,0.164447049907126,0.213490524967104,0.473608719505431,0.718054184211432
ENSG00000263142,LRRC37A17P,transcribed_unprocessed_pseudogene,0.106331076296942,3.07378475849115,0.335209204046847,0.601614940516902
ENSG00000263219,RYKP1,processed_pseudogene,0.433974275941209,-0.595620246444758,0.163252817966678,0.402519135306832
ENSG00000263235,RP11-461A8.4,sense_overlapping,0.135034790180134,0.29547605467855,0.473768144704121,0.71814723077096
ENSG00000263266,RPS7P1,processed_pseudogene,0.00894122854670996,7.81210356438967,0.938895020291228,0.982711640670155
ENSG00000263272,CTC-524C5.2,antisense,0.326935919559139,2.60440948980666,0.0395362347450127,0.169664454005283
ENSG00000263276,RP11-96D1.10,sense_overlapping,0.166022753673972,-0.0273181462465214,0.501870119555382,0.739652276638121
ENSG00000263307,RP11-166B2.8,antisense,0.496467624566097,-0.0953275527966263,0.0248684298659484,0.12501755006413
ENSG00000263327,TAPT1-AS1,antisense,-0.129218178404769,1.39541815627421,0.559920112221832,0.781186393817172
ENSG00000263345,RP1-59D14.5,antisense,0.0198821453884589,0.701387929402892,0.983844902813427,0.999641575606476
ENSG00000263400,TMEM220-AS1,antisense,-0.729325460473,0.868838827910979,0.000653062828764233,0.00909998198589643
ENSG00000263412,RP5-890E16.2,processed_transcript,-0.0161244373038226,1.99821354432685,0.951328736464473,0.988110010105556
ENSG00000263426,RN7SL471P,misc_RNA,2.14689692958587,2.3633139318584,0.0093123091519929,0.0637845099064422
ENSG00000263432,RN7SL689P,misc_RNA,0.183734492557891,-0.244392977629207,0.529542542322065,0.758997775070943
ENSG00000263465,SRSF8,protein_coding,0.449632125190259,6.66339759829581,0.000721419274972425,0.0098436061989315
ENSG00000263466,RP1-56K13.2,antisense,0.731306032641545,0.174263626580675,0.00784354546408993,0.0559460829690484
ENSG00000263489,CTC-264K15.6,lincRNA,-0.382634945289164,2.95459419304245,0.108497930109111,0.317755782066877
ENSG00000263499,RP11-118E18.4,antisense,-0.229689776701163,0.659792473732542,0.466831933935264,0.71308567572239
ENSG00000263528,IKBKE,protein_coding,0.111301332263625,2.03326539281429,0.552753510172975,0.775329438391165
ENSG00000263563,UBBP4,transcribed_unprocessed_pseudogene,0.197988395713676,5.53630346069875,0.26527802247327,0.529420279286796
ENSG00000263606,RP11-737O24.3,transcribed_processed_pseudogene,0.0189878302078311,1.90438918668028,0.881185601980234,0.959666101443318
ENSG00000263624,RP11-45M22.3,antisense,0.628598392240956,2.18437699557526,0.00491378674514138,0.039932211259124
ENSG00000263731,RP11-498C9.15,lincRNA,0.525801704961502,4.13454620585203,0.000940479100620135,0.0120062494806776
ENSG00000263753,LINC00667,lincRNA,-0.0367507488354838,6.33939229441797,0.641809358263985,0.834307452606085
ENSG00000263766,RP11-580I16.2,antisense,0.411367150235738,-0.188849904635311,0.0881220627661489,0.281139699690672
ENSG00000263781,RP11-321A17.3,processed_pseudogene,0.103005736340038,0.0926847031254193,0.724698650922697,0.882498334475401
ENSG00000263786,RP11-649A18.4,sense_intronic,0.0722859985788189,1.63693054772998,0.69810212601572,0.868410957718018
ENSG00000263809,RP11-849F2.7,protein_coding,-0.154017646187345,1.73926910272765,0.573726554333944,0.790451597130501
ENSG00000263818,CTD-2206N4.4,transcribed_processed_pseudogene,-0.0618711848048615,-0.223835316118693,0.837212578782921,0.939390585519864
ENSG00000263826,RP11-573D15.9,antisense,0.34942032151728,3.78998835041023,0.00175463772648392,0.0187847528669573
ENSG00000263843,RP11-649A18.12,antisense,0.0982894834137895,0.673938543724805,0.427592659360143,0.684235534977212
ENSG00000263846,CIAPIN1P,processed_pseudogene,0.0611439405401476,1.6685775197628,0.80995288376532,0.926538104014205
ENSG00000263847,RP11-143J12.3,antisense,0.61898194140193,1.10958152735697,0.00692792420623343,0.0511497897195668
ENSG00000263874,LINC00672,lincRNA,0.477422251248605,1.76679764070792,0.0512737405177769,0.199196647343917
ENSG00000263884,RP11-705O1.8,lincRNA,-0.219325330397161,0.246259231669911,0.302140550222716,0.569510171550949
ENSG00000263924,RP11-210K20.2,antisense,0.337446708562947,-0.694975253636359,0.301343416974424,0.568590472879635
ENSG00000263934,SNORD3A,snoRNA,3.50062582617444,3.67532898727472,7.50491064376004e-11,1.55948426352927e-08
ENSG00000263956,NBPF11,protein_coding,-0.14451403769765,2.7758078522225,0.31851523655827,0.585404122433981
ENSG00000263968,RN7SL381P,misc_RNA,-0.016811017447171,0.345804577937428,1,1
ENSG00000263990,CTC-542B22.2,lincRNA,0.0310230099747843,0.191364794460737,0.861887233178289,0.951053685900572
ENSG00000264007,RP11-68I3.10,sense_intronic,-0.261980060152183,2.71373943441847,0.21453395378182,0.469253912603051
ENSG00000264016,CTC-297N7.9,lincRNA,-0.566317720720857,-0.0193812918884238,0.0462669760998832,0.18692118453846
ENSG00000264070,DND1P1,processed_pseudogene,0.139156903690796,-0.27732562450897,0.488531777530464,0.729711666557949
ENSG00000264112,RP11-159D12.2,lincRNA,0.123875840673243,5.64657115301453,0.540348939691667,0.766727210251491
ENSG00000264176,MAGOH2P,transcribed_processed_pseudogene,-0.0035037523677782,0.365095703084981,0.988784825580435,1
ENSG00000264229,RNU4ATAC,snRNA,0.330280767688595,2.01210530977094,0.0831890102531538,0.270862914826533
ENSG00000264235,RP13-270P17.1,antisense,0.20395124122971,1.28141667036687,0.304369955196704,0.571650726045687
ENSG00000264247,LINC00909,lincRNA,0.0876356137949322,4.71311520509526,0.302691293677207,0.569987634245091
ENSG00000264270,RP11-474I11.7,antisense,0.116477645556844,-0.0890131546605758,0.662839623647898,0.846866560425861
ENSG00000264278,RP11-162A12.2,lincRNA,-0.148932912629371,0.209755213757142,0.413116154607904,0.672895026297501
ENSG00000264345,RP11-958F21.1,lincRNA,0.663157268786287,0.831898818043161,0.00913704540464937,0.0628586446326237
ENSG00000264350,SNRPGP2,processed_pseudogene,-0.143831403596529,1.3063644340167,0.386617376548592,0.650218419632723
ENSG00000264364,DYNLL2,protein_coding,-0.0660575938896395,7.03960989691349,0.385457644248431,0.649090801635686
ENSG00000264384,RN7SL431P,misc_RNA,-0.0853385021695976,2.72410929753652,0.826667521431587,0.934491364103728
ENSG00000264424,MYH4,protein_coding,-0.000930318195420219,1.72865147358026,0.918485259288082,0.975395815162151
ENSG00000264472,RP11-861L17.3,antisense,0.342926986708242,0.247000568640209,0.169696168926948,0.412438935787336
ENSG00000264490,WI2-87327B8.1,lincRNA,-0.147901027230874,3.61480489240807,0.645643590721811,0.837186302471925
ENSG00000264522,OTUD7B,protein_coding,0.152117895278447,7.16499436683355,0.151212751551479,0.38583465311758
ENSG00000264538,SUZ12P1,transcribed_unprocessed_pseudogene,0.147228857511787,3.4584187745093,0.352179697042149,0.616749859114447
ENSG00000264546,RP11-464D20.6,sense_intronic,0.0371014619374707,-0.0848605485647491,0.791281005611468,0.918201137306128
ENSG00000264573,RN7SL15P,misc_RNA,0.188980975468247,0.360052638896169,0.450353241955002,0.701774698590343
ENSG00000264575,LINC00526,lincRNA,-0.0483341525187351,1.42078315156296,0.83048352892349,0.936029165170155
ENSG00000264577,AC010761.8,antisense,0.487719843367255,3.7923418711592,0.000691982182022089,0.00952772598637282
ENSG00000264635,RP11-769O8.3,sense_intronic,0.148914371630421,0.288752589763791,0.41160443604913,0.671421707040514
ENSG00000264812,RP13-20L14.4,sense_intronic,0.340624022813403,-0.114566563648844,0.151814378317463,0.38670679108444
ENSG00000264829,RP11-474I11.8,antisense,0.544792593328789,0.0389026914263976,0.0619295634754093,0.224838579793704
ENSG00000264853,RP11-16C1.2,sense_intronic,0.00710863024036089,0.517918064207826,0.893329425824586,0.964527402759495
ENSG00000264885,RP11-815I9.4,sense_intronic,0.35303903319956,1.68104111745155,0.0307127410148078,0.144372484132567
ENSG00000264895,RP11-421E14.2,sense_intronic,0.223321440325301,1.62696607038763,0.245100771567572,0.506682609040622
ENSG00000264920,RP11-6N17.4,processed_transcript,0.103984179926834,0.739497199312826,0.628440824759073,0.82573974176363
ENSG00000264932,CTD-2104P17.2,antisense,-0.182189000048756,0.150924315884114,0.398544355755283,0.659094304699527
ENSG00000264943,SH3GL1P2,processed_pseudogene,0.383172444000029,-0.127335023295384,0.123245537574863,0.34217897401057
ENSG00000265003,MIR4780,miRNA,0.323399643083195,-0.374252709129986,0.424719541378271,0.68130667861117
ENSG00000265100,RP11-147L13.2,antisense,-0.18549426710509,-0.0736384134985518,0.683722634132062,0.859434849148559
ENSG00000265142,MIR133A1HG,antisense,-0.664063668364525,6.47727563544726,0.0854002307435533,0.275125772860133
ENSG00000265148,BZRAP1-AS1,antisense,-0.247033438884443,-0.0686217689710481,0.472377434405113,0.717406456798945
ENSG00000265185,SNORD3B-1,snoRNA,0.663494498483501,2.58598830427914,0.183364793674996,0.430271101566347
ENSG00000265194,RP11-70L8.4,antisense,0.4248350453747,1.50033718848985,0.0783312574966843,0.261311256875303
ENSG00000265205,AC010761.13,antisense,0.976334568182714,0.404172531398524,0.00128395524583386,0.0150976749389209
ENSG00000265241,RBM8A,protein_coding,0.323573702979801,7.11224750343656,5.63533107413258e-05,0.00140451669126538
ENSG00000265273,PGDP1,processed_pseudogene,0.116302654423718,1.39458623243733,0.652198358955215,0.840667334628145
ENSG00000265298,RP13-104F24.3,unprocessed_pseudogene,0.429098607168434,2.14570892125735,0.00456283286872701,0.0379802984975554
ENSG00000265345,MIR5188,miRNA,-2.58815407344197,1.11774424515258,3.49533125124383e-06,0.00014926417901834
ENSG00000265354,TIMM23,protein_coding,-0.0820799540188789,5.81897236604367,0.248893874244487,0.511032458225556
ENSG00000265399,RP13-270P17.2,antisense,-0.126535581367199,0.833748215171335,0.661924252190841,0.846021015083402
ENSG00000265491,RNF115,protein_coding,0.249635038954435,7.51907324545389,0.0324172011316787,0.149172750244947
ENSG00000265519,CTD-3157E16.1,lincRNA,0.00707730657643461,0.666537614446671,0.850886932619117,0.946240694234438
ENSG00000265545,RP11-183C12.1,processed_pseudogene,0.249325653814873,0.174158472540722,0.25790801019522,0.521980208253377
ENSG00000265574,WDR45BP1,processed_pseudogene,0.392113234780752,0.526707257097272,0.0760018674309802,0.256617894984752
ENSG00000265625,RP11-68I3.11,sense_intronic,-0.0374362367790586,1.06954163814874,0.917908461567287,0.97518585910133
ENSG00000265666,RARA-AS1,antisense,0.53573979775593,1.47832196815547,0.00221361132150148,0.0223003238679533
ENSG00000265681,RPL17,protein_coding,0.00918556901777166,4.02581701209785,0.866643433906819,0.953189641369358
ENSG00000265688,MAFG-AS1,antisense,-0.241865500473499,0.714500363162772,0.173547737544563,0.417095929661224
ENSG00000265692,RP13-516M14.4,lincRNA,0.0536861967424319,0.109807543381037,0.724982541439528,0.882598566542496
ENSG00000265727,RN7SL648P,misc_RNA,0.168840973998505,1.66762857614114,0.558039628082576,0.779564998018806
ENSG00000265735,RN7SL5P,misc_RNA,-0.341040977352142,1.25216326017386,0.0717242706612467,0.247405699218904
ENSG00000265749,RP11-849F2.5,antisense,0.387568172484647,2.80462202451802,0.00546351658851413,0.0433238025756797
ENSG00000265778,RP11-17M16.2,antisense,0.266104353745196,-0.189226245218069,0.286088829131551,0.552168088186198
ENSG00000265800,RP11-649A18.5,sense_intronic,0.479224292874553,-0.195984657777966,0.080921920801709,0.266499974807538
ENSG00000265808,SEC22B,protein_coding,-0.0734554673178928,6.26589264173879,0.344606943441454,0.610647894126658
ENSG00000265817,FSBP,protein_coding,0.263914437412798,1.56121616205413,0.142659856408446,0.373588603625338
ENSG00000265972,TXNIP,protein_coding,0.234713144618249,8.25448394953062,0.116886904245672,0.331461433331981
ENSG00000266019,MIR3609,miRNA,0.0954631122352469,2.29959943153201,0.50101253913782,0.738985996964849
ENSG00000266028,SRGAP2,protein_coding,0.145653655416516,5.95256610404387,0.0919609269365627,0.288635142288425
ENSG00000266053,NDUFV2-AS1,antisense,-0.133408311287231,1.90505471929803,0.496839060114841,0.735787675579656
ENSG00000266066,POLRMTP1,processed_pseudogene,-0.095988395690358,3.09469274929446,0.423169768629548,0.680123846757415
ENSG00000266074,BAHCC1,protein_coding,-0.204123873662193,3.87108849302364,0.11299252482013,0.324926061204246
ENSG00000266094,RASSF5,protein_coding,0.329319032304828,1.15742033133795,0.0955872911746905,0.295607277220061
ENSG00000266124,MIR5587,miRNA,-0.174069173441396,0.453664898625921,0.618969670452867,0.820012047601658
ENSG00000266145,RHOT1P1,processed_pseudogene,0.0755761678032452,-0.584733508138921,0.621717353622055,0.821170817864269
ENSG00000266171,RP11-769O8.1,antisense,0.620198695105949,0.00598764883956943,0.011901723378144,0.0756055333712154
ENSG00000266173,STRADA,protein_coding,0.132829983810206,2.83795674528643,0.393822576902432,0.656258543593298
ENSG00000266208,CTD-2267D19.3,antisense,0.0425191997055615,1.38818590973806,1,1
ENSG00000266236,NARF-IT1,sense_intronic,0.209953499364393,-0.00809780810603989,0.316252405417045,0.583171734868787
ENSG00000266338,NBPF15,protein_coding,0.0481225929219775,3.67794548225736,0.812158557864116,0.927451410149136
ENSG00000266402,SNHG25,lincRNA,-0.194410958302306,0.497572460498756,0.345697899121172,0.611826748706296
ENSG00000266405,CBX3P2,transcribed_processed_pseudogene,0.0266524855778793,0.944948172886691,0.93784403702609,0.98244631356833
ENSG00000266412,NCOA4,protein_coding,-0.0914433413343569,8.57919637638624,0.245574070594534,0.507174709082017
ENSG00000266469,CTB-131K11.1,antisense,0.240555489695954,3.99242938215063,0.0410815249256782,0.173680284254069
ENSG00000266472,MRPS21,protein_coding,0.16362959886468,5.83808303326621,0.26665109454243,0.530625525276716
ENSG00000266490,CTD-2349P21.9,lincRNA,-0.241347853014382,0.456575402544305,0.537662285065822,0.764977844458854
ENSG00000266498,RP11-45M22.5,lincRNA,-0.0521131285325383,0.351647019476361,0.87721535092232,0.957970530874684
ENSG00000266501,RP11-766H1.1,processed_pseudogene,0.167711531565632,3.00584820742335,0.188654449385468,0.437622500141381
ENSG00000266651,RP11-138I1.3,lincRNA,0.323884580851074,1.14410841855491,0.0710494127022052,0.246062092545167
ENSG00000266680,RP5-1148A21.3,antisense,1.20968398431253,0.194442751632391,0.00547939520460558,0.0433301829866266
ENSG00000266709,RP11-214O1.2,lincRNA,-0.218130283481456,1.93387084660207,0.242650903536728,0.504156141826039
ENSG00000266714,MYO15B,protein_coding,0.755940937994831,1.2960137751399,8.27938799150992e-06,0.000299859801561949
ENSG00000266718,RP11-466A19.1,antisense,-1.21528931315174,2.52578178994037,1.08630232147074e-05,0.00037321625773717
ENSG00000266750,MIR4645,miRNA,-0.266144290143896,-0.344125881048013,0.345501540628271,0.611667529379571
ENSG00000266852,MIR4482,miRNA,0.826613658559836,0.795287927492452,0.000613886909692196,0.00872566579156011
ENSG00000266876,RP11-1148O4.1,transcribed_processed_pseudogene,-0.177509861754664,0.185503568145896,0.384533332036558,0.64804049029065
ENSG00000266896,RP1-266L20.9,sense_intronic,0.0126944410401492,0.186432258317215,1,1
ENSG00000266900,RP11-173A16.2,sense_intronic,-0.0652451234982979,0.202876145899361,0.83071521758748,0.936060718524191
ENSG00000266903,CTB-171A8.1,antisense,0.158888625489962,1.75678651870233,0.634886220610978,0.82997670331824
ENSG00000266904,CTC-559E9.1,lincRNA,0.403400895405951,1.81904674109279,0.00433245445719079,0.0366642993244208
ENSG00000266910,CTC-448F2.6,processed_pseudogene,0.452477360753424,0.125449719873326,0.0707738784919802,0.245255592194331
ENSG00000266921,RP11-15A1.7,antisense,0.266178448700411,-0.0816007350417842,0.487482564503845,0.728941545864211
ENSG00000266947,RP11-799D4.4,antisense,0.0359112103430371,1.18197490153884,0.878503485352955,0.958425316348681
ENSG00000266965,RP11-712P20.2,sense_intronic,0.214844978307725,0.286227697721533,0.502715883089588,0.74035870853438
ENSG00000266967,AARSD1,protein_coding,-0.00908072800944423,1.82697723487573,0.982546328424206,0.99917314424129
ENSG00000266981,RP11-799D4.2,processed_transcript,0.443641620406207,1.00553869662612,0.00826518591518729,0.0582310708657006
ENSG00000266993,RP4-657D16.3,antisense,0.488748958215396,0.23616643320663,0.0137777703233526,0.0835807672671631
ENSG00000266998,RP11-936I5.1,antisense,0.195600642851195,2.1228392583067,0.254702901587994,0.518454023803627
ENSG00000267002,RP11-242D8.1,lincRNA,0.293590530591914,2.89259294056012,0.0813379564090454,0.267413111588846
ENSG00000267006,CTC-448F2.4,lincRNA,0.429278479870608,0.21518597210558,0.149911292763292,0.384178315941828
ENSG00000267009,RP11-120M18.2,processed_transcript,-0.154278531809051,0.112195953367245,0.695534096144136,0.866843136012852
ENSG00000267023,LRRC37A16P,transcribed_unprocessed_pseudogene,0.181032563768255,3.32017538876335,0.172624773200355,0.415934543641594
ENSG00000267040,RP11-35G9.3,antisense,-0.371430912472299,0.766818858336446,0.071037881860592,0.246062092545167
ENSG00000267041,ZNF850,protein_coding,0.614152367788072,3.9356398095199,3.95979539893998e-06,0.000164169690494033
ENSG00000267058,RP11-15A1.3,lincRNA,1.00644454829291,0.703759079777356,0.00031035046079307,0.00518162090735535
ENSG00000267060,PTGES3L,protein_coding,-0.216042839528366,4.02749305413305,0.253484453231511,0.516950025408995
ENSG00000267063,AC006130.3,antisense,-0.0152698480755534,-0.388022814862145,0.88312014114999,0.960451753986149
ENSG00000267069,RP11-64C12.8,lincRNA,0.131337294410938,1.72177748170884,0.494820664933347,0.73409417241436
ENSG00000267076,CCDC58P3,processed_pseudogene,-0.0552482870692001,0.359929440040884,0.730707004611492,0.885815963206185
ENSG00000267080,ASB16-AS1,antisense,-0.0400729659905556,2.78914109530163,0.836859112760734,0.939297725496139
ENSG00000267100,ILF3-AS1,lincRNA,0.0234948641229493,4.13164703186993,0.766455926964798,0.906079414472275
ENSG00000267102,RP11-686D22.7,transcribed_processed_pseudogene,0.247662412053024,1.01324407223395,0.474414921684876,0.718448498060886
ENSG00000267106,ZNF561-AS1,processed_transcript,-0.0102215843097004,1.88774416851611,0.982127907575549,0.999009776514835
ENSG00000267113,AF038458.4,processed_pseudogene,0.0739002735210105,-0.290385177769141,0.63046355926015,0.826890114567285
ENSG00000267121,CTD-2020K17.1,antisense,-0.216235236287292,5.61924031195097,0.109182779560388,0.318717604377411
ENSG00000267122,AC004490.1,antisense,0.172326034945419,-0.44486740102022,0.660352152546941,0.84526447788163
ENSG00000267127,RP11-795F19.5,protein_coding,-0.0764501020007182,0.911707296118728,0.860231657827367,0.950241618890982
ENSG00000267152,CTD-2528L19.6,lincRNA,0.16544525837022,1.91511468752534,0.371634404266851,0.635114800871025
ENSG00000267160,RP11-1072C15.4,antisense,-0.242221528419493,1.65043194202467,0.191443303354792,0.4412211996072
ENSG00000267169,CTB-55O6.12,antisense,0.221586318317372,1.31277062239135,0.202667944131393,0.4554285384279
ENSG00000267185,PTP4A2P1,processed_pseudogene,-0.0558031018299022,3.68630538794615,0.461340099381273,0.709253696307884
ENSG00000267197,CTC-429L19.3,sense_intronic,-0.303395811664306,0.189471594298449,0.179510760167008,0.424532971850607
ENSG00000267199,RP11-861E21.2,antisense,0.283504621651689,0.776535255247895,0.151541176969877,0.3861469236808
ENSG00000267213,AC007773.2,antisense,0.1900237633725,0.589766681463989,0.312319581989904,0.580324911719444
ENSG00000267216,AC010642.1,protein_coding,0.19660475185294,1.90117605197325,0.172747000063321,0.41611278073912
ENSG00000267221,CTD-2132N18.2,sense_intronic,-0.645955931564198,-0.215088469759612,0.00212443086312692,0.0216038084294517
ENSG00000267244,CTB-31O20.4,processed_transcript,0.417214666484291,1.17754702324594,0.0564641082910127,0.212535241312767
ENSG00000267249,RP11-973H7.3,sense_intronic,0.332512384684749,0.197258017906502,0.197109431232075,0.44897567831738
ENSG00000267254,ZNF790-AS1,antisense,1.0042973520161,1.2620923793746,0.000194779407937451,0.00365943403997518
ENSG00000267265,CTC-550B14.7,antisense,-0.238745208544674,-0.274533197835481,0.518853933936114,0.751066304240422
ENSG00000267270,PARD6G-AS1,antisense,-0.295461763496445,1.28308289110456,0.1283161228742,0.350446266225071
ENSG00000267272,LINC01140,lincRNA,0.416217319504379,-0.133359712290017,0.194041652263132,0.44461756032712
ENSG00000267278,MAP3K14-AS1,antisense,0.227171023046414,2.0289302162553,0.363129675953173,0.627521904531879
ENSG00000267279,RP11-879F14.2,lincRNA,-0.3062933860716,0.778124019794426,0.0668980863238983,0.236883885225535
ENSG00000267280,TBX2-AS1,antisense,0.113813741359879,1.85723569005135,0.481835553059356,0.724012701133884
ENSG00000267288,RP13-890H12.2,antisense,0.212418181371785,1.15524209582571,0.213069672996982,0.467236192012582
ENSG00000267309,CTD-2630F21.1,antisense,0.706269890163894,0.158720787102757,4.98425493610526e-05,0.00128500711382306
ENSG00000267315,RP11-686D22.6,processed_pseudogene,0.0130426557634865,0.562596309282553,0.98722745082985,1
ENSG00000267317,CTB-25B13.12,antisense,0.121465145414258,2.38799632833288,0.388333207635077,0.651764461928868
ENSG00000267321,RP11-1094M14.11,lincRNA,0.0925782354704566,3.06258267592501,0.339976773115678,0.606305387852973
ENSG00000267322,SNHG22,antisense,0.0991539664973208,1.91424718955216,0.580812322051853,0.795400199970487
ENSG00000267342,RP11-552F3.10,antisense,-0.0253989161459559,-0.172528675213528,1,1
ENSG00000267365,KCNJ2-AS1,antisense,-0.666353705770668,2.58062296670633,0.000507854364178536,0.00745443763318061
ENSG00000267370,CTD-2623N2.3,unprocessed_pseudogene,0.185879759189657,0.0134769877084185,0.594418795261645,0.803821621599309
ENSG00000267375,CTB-186G2.4,antisense,0.677276048525847,-0.262661391495226,0.0359128724342859,0.159307950327708
ENSG00000267390,RP11-635N19.1,antisense,-0.0435786184996851,-0.00186892872525612,0.614490151956493,0.816495504683639
ENSG00000267394,CTB-175E5.7,antisense,0.190349670743692,-0.464788119870527,0.679848343131957,0.856591114172033
ENSG00000267395,AC074212.6,antisense,-0.0218850988172271,2.56804588670392,0.934195331081662,0.980888035746099
ENSG00000267397,RP11-873E20.1,lincRNA,0.341669547634989,0.832770881126556,0.0725144450703258,0.249283762034664
ENSG00000267398,AC006130.4,processed_pseudogene,0.0674367226603829,-0.245104452811676,1,1
ENSG00000267419,CTC-559E9.6,transcribed_unprocessed_pseudogene,0.339266142085381,0.758865368300165,0.109252894370118,0.318829893265892
ENSG00000267422,CTD-2554C21.1,transcribed_processed_pseudogene,-0.0769026704007136,4.41994175035285,0.452613791996363,0.703517490137101
ENSG00000267430,RP11-635N19.2,processed_pseudogene,0.0322996844951187,0.258643270484782,0.940644084909315,0.983345275549424
ENSG00000267454,ZNF582-AS1,lincRNA,0.804443474336593,0.927835999766472,3.33292422025824e-05,0.000940801047901699
ENSG00000267470,ZNF571-AS1,antisense,0.624831234478276,0.283234079638487,0.0695695848547296,0.242642392313351
ENSG00000267475,CTD-2538C1.2,lincRNA,-0.172841592928051,-0.0651355112166629,0.477966034318595,0.721214365169975
ENSG00000267480,RP11-703I16.1,antisense,0.676019541148295,0.144049170772023,0.0108703898115012,0.0710965540686241
ENSG00000267481,CTC-559E9.5,sense_intronic,1.15331656554123,1.54084027815301,0.00101929530431345,0.0127946041582927
ENSG00000267493,CIRBP-AS1,antisense,-0.185464859453276,2.14896542420591,0.183638660338479,0.430679354753569
ENSG00000267507,CTD-2587H24.1,processed_pseudogene,0.512831503494104,0.330350715382079,0.125538836788406,0.3463135463084
ENSG00000267508,ZNF285,protein_coding,0.439136317689338,2.94175050323624,0.0122241056945872,0.07709587250961
ENSG00000267510,CTC-325H20.4,antisense,0.369600389991629,0.831638509552104,0.101703310793669,0.307086309744119
ENSG00000267519,CTD-3252C9.4,lincRNA,-0.256271424040353,4.13707281031549,0.0107364969134842,0.0704291423003039
